"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol"
"896","ENSMUSG00000027834",36.7858341536391,1.02772530173597,0.387843156390592,2.64984771498963,0.00805280592995575,0.0593404969743357,"Serpini1"
"1870","ENSMUSG00000047671",12.9350186776252,1.02449499535167,0.350125556717405,2.92607887569476,0.00343263894606356,0.0333736765592874,"Tctex1d4"
"1562","ENSMUSG00000038879",74.4478737263143,1.01598133722692,0.38550132319039,2.63548080410907,0.00840181778821753,0.0611740898055394,"Nipal2"
"1728","ENSMUSG00000042265",67.1388341527197,1.01555658202338,0.259060904246348,3.92014605591609,8.84953193895574e-05,0.00242874358844332,"Trem1"
"2192","ENSMUSG00000066705",177.530000642923,1.00087041779619,0.415908661426565,2.40646687751875,0.0161076646134043,0.0949568964228682,"Fxyd6"
"2405","ENSMUSG00000109713",14.4834015378657,1.0002331716563,0.327068371583432,3.05817761226462,0.00222687546201877,0.0247190375801038,"Pvrig"
"740","ENSMUSG00000025787",14.1846288745852,0.99988568131355,0.377862861562385,2.64616024231445,0.00814112412170729,0.0597641091665853,"Tgm4"
"1996","ENSMUSG00000052565",132.136341929891,0.99866160580806,0.149627951166414,6.67429847179666,2.48417582806341e-11,1.11666087459585e-08,"H1f3"
"1701","ENSMUSG00000041649",68.3609014754342,0.989139830326255,0.294314153752299,3.36082997611707,0.000777086454970335,0.0118925788750784,"Klf8"
"1448","ENSMUSG00000036587",47.2918671894878,0.989000759947492,0.357608268572856,2.76559813310358,0.00568185066170963,0.0469847935501517,"Fut7"
"1146","ENSMUSG00000030830",3387.95255728395,0.988651165050928,0.222598980561191,4.441400237137,8.93753811496898e-06,0.000403259405821675,"Itgal"
"52","ENSMUSG00000002204",300.161916578559,0.986694470616503,0.216979960560656,4.54739906886782,5.43129526683107e-06,0.000273526514918903,"Napsa"
"1627","ENSMUSG00000040229",38.623629370575,0.980611884514075,0.302357097004576,3.24322430076524,0.00118185129404528,0.0158894606958335,"Gpr34"
"1583","ENSMUSG00000039200",226.897598458049,0.968270191055224,0.354332848082039,2.732657150745,0.00628256921952737,0.0502821929154137,"Atf7ip2"
"1296","ENSMUSG00000032899",46.5106327374813,0.960393862415701,0.35194227558363,2.72883915643004,0.00635576957998914,0.0506934436408516,"Styk1"
"868","ENSMUSG00000027485",59.0951515387848,0.95031177023133,0.35333286763023,2.6895651587835,0.00715451782214048,0.05459022873344,"Bpifb1"
"1995","ENSMUSG00000052516",553.591718674693,0.943455164296896,0.25499563296785,3.69988753656752,0.000215695031330619,0.00459117576612441,"Robo2"
"1513","ENSMUSG00000037979",40.7558035927263,0.937487481117064,0.34550582287313,2.71337679151448,0.00666013299244656,0.0521475581027706,"Ccdc92"
